dataset,canonical_sha256,circuits,baseline_method,baseline_transfers,default_transfers,delta_transfers,baseline_idle_exposures,default_idle_exposures,delta_idle_exposures,baseline_log_atom_transfer,default_log_atom_transfer,delta_log_atom_transfer,baseline_log_idle_excitation,default_log_idle_excitation,delta_log_idle_excitation,baseline_log_coherence_linear,default_log_coherence_linear,delta_log_coherence_linear
qmap154,f871046094dbfeb7bd70bf21bddd523ced39b7be53e1154e0c738126b6cc84ff,"[""cm85a_209""]",M1,20392.0,14608.0,-5784.0,0.0,3220.0,3220.0,-20.402202802435433,-14.61530887298827,5.786893929447162,0.0,-8.060079302341496,-8.060079302341496,-28.950683332695764,-15.890184842893781,13.060498489801983
qmap154,f871046094dbfeb7bd70bf21bddd523ced39b7be53e1154e0c738126b6cc84ff,"[""cm85a_209""]",M2,20412.0,14608.0,-5804.0,0.0,3220.0,3220.0,-20.422212809107105,-14.61530887298827,5.806903936118834,0.0,-8.060079302341496,-8.060079302341496,-28.05491152240842,-15.890184842893781,12.16472667951464
qmap154,f8c690ddce42ddef13013b6f7beb6a0d0cf6b59b925ef995cfb07da443154ebd,"[""4gt13_92""]",M1,132.0,86.0,-46.0,0.0,19.0,19.0,-0.13206604403302655,-0.08604302868818396,0.046023015344842585,0.0,-0.04755947414425106,-0.04755947414425106,-0.024389485007702744,-0.019534823793262886,0.004854661214439858
qmap154,f8c690ddce42ddef13013b6f7beb6a0d0cf6b59b925ef995cfb07da443154ebd,"[""4gt13_92""]",M2,136.0,86.0,-50.0,0.0,19.0,19.0,-0.13606804536736067,-0.08604302868818396,0.050025016679176706,0.0,-0.04755947414425106,-0.04755947414425106,-0.024503340699650315,-0.019534823793262886,0.00496851690638743
qmap154,fe1d0e3dd99cc2fa7f2e2fcac9431aed035eea231c658fd07b119549b2c9925f,"[""alu-v2_33""]",M1,80.0,50.0,-30.0,0.0,12.0,12.0,-0.08004002668668275,-0.05002501667917672,0.030015010007506032,0.0,-0.03003756261742172,-0.03003756261742172,-0.015455222611751931,-0.010134898769304113,0.005320323842447818
qmap154,fe1d0e3dd99cc2fa7f2e2fcac9431aed035eea231c658fd07b119549b2c9925f,"[""alu-v2_33""]",M2,80.0,50.0,-30.0,0.0,12.0,12.0,-0.08004002668668275,-0.05002501667917672,0.030015010007506032,0.0,-0.03003756261742172,-0.03003756261742172,-0.01472378033936818,-0.010134898769304113,0.004588881570064067
qmap154,fe47d3bb3c105b7015909980311f733d2136e6caa20a9257201fd62f09832947,"[""dc1_220""]",M1,3344.0,2346.0,-998.0,0.0,546.0,546.0,-3.345673115503339,-2.3471737825869714,0.9984993329163676,0.0,-1.3667090990926885,-1.3667090990926885,-1.6209576965558707,-1.2514493933675588,0.36950830318831196
qmap154,fe47d3bb3c105b7015909980311f733d2136e6caa20a9257201fd62f09832947,"[""dc1_220""]",M2,3352.0,2346.0,-1006.0,0.0,546.0,546.0,-3.353677118172007,-2.3471737825869714,1.0065033355850357,0.0,-1.3667090990926885,-1.3667090990926885,-1.6476659168673622,-1.2514493933675588,0.3962165234998034
zac18,0c57c9a79d2a187a90c2266ec22ad092f7f0ef573557f51b42f136c4db7f5afd,"[""ghz_n23""]",M1,92.0,88.0,-4.0,0.0,0.0,0.0,-0.09204603068968516,-0.08804402935535102,0.004002001334334135,0.0,0.0,0.0,-0.08956986234580003,-0.08808021307807924,0.0014896492677207857
zac18,0c57c9a79d2a187a90c2266ec22ad092f7f0ef573557f51b42f136c4db7f5afd,"[""ghz_n23""]",M2,92.0,88.0,-4.0,0.0,0.0,0.0,-0.09204603068968516,-0.08804402935535102,0.004002001334334135,0.0,0.0,0.0,-0.10638534180626084,-0.08808021307807924,0.018305128728181602
zac18,173203497ff0bf9e285e83d9eaba591c4bedfc0b78370ddde335d2dfe90c4943,"[""ghz_n78_transpiled""]",M1,332.0,316.0,-16.0,0.0,0.0,0.0,-0.3321661107497334,-0.31615810541239686,0.01600800533733654,0.0,0.0,0.0,-1.159529375631278,-1.1766054532309487,-0.01707607759967078
zac18,173203497ff0bf9e285e83d9eaba591c4bedfc0b78370ddde335d2dfe90c4943,"[""ghz_n78_transpiled""]",M2,332.0,316.0,-16.0,0.0,0.0,0.0,-0.3321661107497334,-0.31615810541239686,0.01600800533733654,0.0,0.0,0.0,-1.3286323257883803,-1.1766054532309487,0.15202687255743164
zac18,1c0c891f63a8f0f185b77b9ef66ee242bf6387b1e252edb4f19a63461206d9d3,"[""seca_n11_transpiled""]",M1,300.0,214.0,-86.0,0.0,51.0,51.0,-0.3001501000750603,-0.21410707138687635,0.08604302868818398,0.0,-0.12765964112404232,-0.12765964112404232,-0.10997082561726582,-0.0813031239856096,0.028667701631656217
zac18,1c0c891f63a8f0f185b77b9ef66ee242bf6387b1e252edb4f19a63461206d9d3,"[""seca_n11_transpiled""]",M2,304.0,214.0,-90.0,0.0,51.0,51.0,-0.30415210140939447,-0.21410707138687635,0.09004503002251812,0.0,-0.12765964112404232,-0.12765964112404232,-0.10835298138248813,-0.0813031239856096,0.027049857396878527
zac18,1cded85e597f91b012b3e0ba0ccaf6041a86ed2304877b02eb30beef19006f8d,"[""ghz_n40_transpiled""]",M1,160.0,156.0,-4.0,0.0,1.0,1.0,-0.1600800533733655,-0.15607805203903136,0.004002001334334149,0.0,-0.002503130218118477,-0.002503130218118477,-0.310516911687725,-0.3195614125205528,-0.009044500832827818
zac18,1cded85e597f91b012b3e0ba0ccaf6041a86ed2304877b02eb30beef19006f8d,"[""ghz_n40_transpiled""]",M2,168.0,156.0,-12.0,0.0,1.0,1.0,-0.16808405604203377,-0.15607805203903136,0.012006004003002418,0.0,-0.002503130218118477,-0.002503130218118477,-0.3378686363252383,-0.3195614125205528,0.01830722380468547
zac18,2e218cbc6320c2d4600d37ddf2c65f8befcb1d6f62550cd0367b82b62e99979d,"[""qft_n18_transpiled""]",M1,648.0,402.0,-246.0,0.0,7.0,7.0,-0.6483242161621303,-0.40220113410058084,0.24612308206154948,0.0,-0.017521911526829338,-0.017521911526829338,-0.4040915185254687,-0.3630009036243715,0.04109061490109722
zac18,2e218cbc6320c2d4600d37ddf2c65f8befcb1d6f62550cd0367b82b62e99979d,"[""qft_n18_transpiled""]",M2,684.0,402.0,-282.0,0.0,7.0,7.0,-0.6843422281711375,-0.40220113410058084,0.2821410940705567,0.0,-0.017521911526829338,-0.017521911526829338,-0.43286832510540785,-0.3630009036243715,0.06986742148103636
zac18,3f76b58905dfef056646e279e9cb9d21db7c5fa9d04170dcbecd457f91d19faa,"[""knn_n31_transpiled""]",M1,476.0,366.0,-110.0,0.0,76.0,76.0,-0.47623815878576237,-0.36618312209157355,0.11005503669418881,0.0,-0.19023789657700424,-0.19023789657700424,-0.48296284945733886,-0.4287074097474968,0.054255439709842035
zac18,3f76b58905dfef056646e279e9cb9d21db7c5fa9d04170dcbecd457f91d19faa,"[""knn_n31_transpiled""]",M2,480.0,366.0,-114.0,0.0,76.0,76.0,-0.4802401601200965,-0.36618312209157355,0.11405703802852296,0.0,-0.19023789657700424,-0.19023789657700424,-0.4773336024422624,-0.4287074097474968,0.04862619269476559
zac18,48d487f623d47c5260515f2e6365544ad923bb136bcca45db7434ff32b49c46e,"[""qft_n29_transpiled""]",M1,1472.0,848.0,-624.0,0.0,17.0,17.0,-1.4727364910349625,-0.8484242828788371,0.6243122081561254,0.0,-0.042553213708014105,-0.042553213708014105,-1.5528286004284946,-1.096262929338271,0.4565656710902235
zac18,48d487f623d47c5260515f2e6365544ad923bb136bcca45db7434ff32b49c46e,"[""qft_n29_transpiled""]",M2,1484.0,848.0,-636.0,0.0,17.0,17.0,-1.484742495037965,-0.8484242828788371,0.636318212159128,0.0,-0.042553213708014105,-0.042553213708014105,-1.4949908036975759,-1.096262929338271,0.3987278743593048
zac18,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,"[""bv_n30_transpiled""]",M1,76.0,72.0,-4.0,0.0,0.0,0.0,-0.07603802535234862,-0.07203602401801447,0.004002001334334149,0.0,0.0,0.0,-0.12012624428106154,-0.11591079782957751,0.004215446451484028
zac18,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,"[""bv_n30_transpiled""]",M2,76.0,72.0,-4.0,0.0,0.0,0.0,-0.07603802535234862,-0.07203602401801447,0.004002001334334149,0.0,0.0,0.0,-0.12132029009908311,-0.11591079782957751,0.0054094922695056
zac18,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,"[""cat_n35_transpiled""]",M1,140.0,136.0,-4.0,0.0,0.0,0.0,-0.14007004670169482,-0.13606804536736067,0.004002001334334149,0.0,0.0,0.0,-0.23163872075059816,-0.2317381549107165,-9.94341601183446e-05
zac18,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,"[""cat_n35_transpiled""]",M2,144.0,136.0,-8.0,0.0,0.0,0.0,-0.14407204803602894,-0.13606804536736067,0.00800400266866827,0.0,0.0,0.0,-0.256078741314691,-0.2317381549107165,0.02434058640397449
zac18,8a6d2f76bca6bb915cf3ac1f9aac19a83963cb57ca850c44065a081f61c03370,"[""multiply_n13_transpiled""]",M1,156.0,110.0,-46.0,0.0,19.0,19.0,-0.15607805203903136,-0.11005503669418878,0.04602301534484257,0.0,-0.04755947414425106,-0.04755947414425106,-0.07878930363851769,-0.058229069746620524,0.020560233891897164
zac18,8a6d2f76bca6bb915cf3ac1f9aac19a83963cb57ca850c44065a081f61c03370,"[""multiply_n13_transpiled""]",M2,168.0,110.0,-58.0,0.0,19.0,19.0,-0.16808405604203377,-0.11005503669418878,0.05802901934784499,0.0,-0.04755947414425106,-0.04755947414425106,-0.0769236972007909,-0.058229069746620524,0.018694627454170373
zac18,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,"[""bv_n14_transpiled""]",M1,56.0,52.0,-4.0,0.0,0.0,0.0,-0.05602801868067792,-0.05202601734634379,0.004002001334334135,0.0,0.0,0.0,-0.03844011310282679,-0.037511368846603374,0.0009287442562234127
zac18,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,"[""bv_n14_transpiled""]",M2,56.0,52.0,-4.0,0.0,0.0,0.0,-0.05602801868067792,-0.05202601734634379,0.004002001334334135,0.0,0.0,0.0,-0.03856245420681251,-0.037511368846603374,0.0010510853602091336
zac18,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,"[""bv_n70_transpiled""]",M1,160.0,154.0,-6.0,0.0,6.0,6.0,-0.1600800533733655,-0.15407705137186428,0.006003002001501223,0.0,-0.01501878130871086,-0.01501878130871086,-0.6010138690061858,-0.6020366947770479,-0.0010228257708621014
zac18,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,"[""bv_n70_transpiled""]",M2,168.0,154.0,-14.0,0.0,6.0,6.0,-0.16808405604203377,-0.15407705137186428,0.014007004670169493,0.0,-0.01501878130871086,-0.01501878130871086,-0.5751214678052031,-0.6020366947770479,-0.026915226971844786
zac18,b1c5bd70a94288185fa82fe0b7255b6824cc2bbcf26a896a1d770cd7041d56c3,"[""swap_test_n25_transpiled""]",M1,384.0,282.0,-102.0,0.0,58.0,58.0,-0.38419212809607717,-0.2821410940705567,0.10205103402552046,0.0,-0.14518155265087165,-0.14518155265087165,-0.3262093335373515,-0.26991463729007037,0.05629469624728112
zac18,b1c5bd70a94288185fa82fe0b7255b6824cc2bbcf26a896a1d770cd7041d56c3,"[""swap_test_n25_transpiled""]",M2,380.0,282.0,-98.0,0.0,58.0,58.0,-0.3801901267617431,-0.2821410940705567,0.09804903269118637,0.0,-0.14518155265087165,-0.14518155265087165,-0.30419999935261177,-0.26991463729007037,0.0342853620625414
zac18,d2cb39ae9b321e8f9cffdc461f673280c0304eb8cfe4803fa00b765f7c2e324d,"[""wstate_n27_transpiled""]",M1,216.0,158.0,-58.0,0.0,3.0,3.0,-0.21610807205404342,-0.15807905270619843,0.05802901934784499,0.0,-0.00750939065435543,-0.00750939065435543,-0.23524674763929512,-0.2401853431400198,-0.004938595500724674
zac18,d2cb39ae9b321e8f9cffdc461f673280c0304eb8cfe4803fa00b765f7c2e324d,"[""wstate_n27_transpiled""]",M2,308.0,158.0,-150.0,0.0,3.0,3.0,-0.30815410274372856,-0.15807905270619843,0.15007505003753013,0.0,-0.00750939065435543,-0.00750939065435543,-0.26346206288627233,-0.2401853431400198,0.023276719746252533
zac18,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,"[""cat_n22_transpiled""]",M1,88.0,84.0,-4.0,0.0,0.0,0.0,-0.08804402935535102,-0.08404202802101689,0.004002001334334135,0.0,0.0,0.0,-0.08286212183725532,-0.07977822936967463,0.0030838924675806872
zac18,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,"[""cat_n22_transpiled""]",M2,88.0,84.0,-4.0,0.0,0.0,0.0,-0.08804402935535102,-0.08404202802101689,0.004002001334334135,0.0,0.0,0.0,-0.09661510030849814,-0.07977822936967463,0.01683687093882351
zac18,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,"[""bv_n19_transpiled""]",M1,76.0,72.0,-4.0,0.0,0.0,0.0,-0.07603802535234862,-0.07203602401801447,0.004002001334334149,0.0,0.0,0.0,-0.0737644843932738,-0.07128546995442145,0.002479014438852345
zac18,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,"[""bv_n19_transpiled""]",M2,76.0,72.0,-4.0,0.0,0.0,0.0,-0.07603802535234862,-0.07203602401801447,0.004002001334334149,0.0,0.0,0.0,-0.07207566064810482,-0.07128546995442145,0.0007901906936833708
